0000.0176	0000.0000	0000.0000
0000.1966	0000.0000	0000.0000
0000.9584	0000.0000	0000.0000
0002.6213	0000.0000	0000.0000
0003.6342	0000.0000	0000.0000
0004.7831	0000.0000	0000.0000
0005.6420	0000.0000	0000.0000
0006.4367	0000.0000	0000.0000
0007.1048	0000.0000	0000.0000
0007.9427	0000.0000	0000.0000
0009.7540	0000.0000	0000.0000
0011.5425	0000.0000	0000.0000
0013.1681	0000.0000	0000.0000
0014.3520	0000.0000	0000.0000
0015.6452	0000.0000	0000.0000
0016.7667	0000.0000	0000.0000
0018.0858	0000.0000	0000.0000
0019.3112	0000.0000	0000.0000
0020.5811	0000.0000	0000.0000
0021.7021	0000.0000	0000.0000
0022.5654	0000.0000	0000.0000
0023.4706	0000.0000	0000.0000
0024.3742	0000.0000	0000.0000
0025.2511	0000.0000	0000.0000
0026.1330	0000.0000	0000.0000
0027.0842	0000.0000	0000.0000
0027.9967	0000.0000	0000.0000
0029.0677	0000.0000	0000.0000
0030.0727	0000.0000	0000.0000
0030.9334	0000.0000	0000.0000
0031.9166	0000.0000	0000.0000
0032.9348	0000.0000	0000.0000
0034.1073	0000.0000	0000.0000
0035.2410	0000.0000	0000.0000
0036.2748	0000.0000	0000.0000
0037.2010	0000.0000	0000.0000
0037.9992	0000.0000	0000.0000
0038.6209	0000.0000	0000.0000
0039.2960	0000.0000	0000.0000
0040.2232	0000.0000	0000.0000
0041.1674	0000.0000	0000.0000
0042.0853	0000.0000	0000.0000
0042.8741	0000.0000	0000.0000
0043.6754	0000.0000	0000.0000
0044.5194	0000.0000	0000.0000
0045.2976	0000.0000	0000.0000
0046.1579	0000.0000	0000.0000
0047.1649	0000.0000	0000.0000
0048.1392	0000.0000	0000.0000
0048.8767	0000.0000	0000.0000
0049.7424	0000.0000	0000.0000
0050.6097	0000.0000	0000.0000
0051.4235	0000.0000	0000.0000
0052.2542	0000.0000	0000.0000
0053.0368	0000.0000	0000.0000
0053.9167	0000.0000	0000.0000
0054.6612	0000.0000	0000.0000
0055.3131	0000.0000	0000.0000
0056.0167	0000.0000	0000.0000
0056.7630	0000.0000	0000.0000
0057.2489	0000.0000	0000.0000
0057.7448	0000.0000	0000.0000
0058.3997	0000.0000	0000.0000
0059.1001	0000.0000	0000.0000
0059.8220	0000.0000	0000.0000
0060.6135	0000.0000	0000.0000
0061.5737	0000.0000	0000.0000
0062.4876	0000.0000	0000.0000
0063.3391	0000.0000	0000.0000
0064.2247	0000.0000	0000.0000
0065.1295	0000.0000	0000.0000
0066.0085	0000.0000	0000.0000
0066.8062	0000.0000	0000.0000
0067.5456	0000.0000	0000.0000
0068.3001	0000.0000	0000.0000
0068.9600	0000.0000	0000.0000
0069.4581	0000.0000	0000.0000
0069.9566	0000.0000	0000.0000
0070.4465	0000.0000	0000.0000
0070.8733	0000.0000	0000.0000
0071.2751	0000.0000	0000.0000
0071.6702	0000.0000	0000.0000
0071.9945	0000.0000	0000.0000
0072.3118	0000.0000	0000.0000
0072.6652	0000.0000	0000.0000
0072.9821	0000.0000	0000.0000
0073.4805	0000.0000	0000.0000
0073.9733	0000.0000	0000.0000
0074.7486	0000.0000	0000.0000
0075.5505	0000.0000	0000.0000
0076.4222	0000.0000	0000.0000
0077.4742	0000.0000	0000.0000
0078.6826	0000.0000	0000.0000
0079.8909	0000.0000	0000.0000
0081.0884	0000.0000	0000.0000
0082.2680	0000.0000	0000.0000
0083.3012	0000.0000	0000.0000
0084.4071	0000.0000	0000.0000
0085.2646	0000.0000	0000.0000
0086.1124	0000.0000	0000.0000
0087.0843	0000.0000	0000.0000
0087.8828	0000.0000	0000.0000
0088.5224	0000.0000	0000.0000
0089.1519	0000.0000	0000.0000
0089.7030	0000.0000	0000.0000
0090.4874	0000.0000	0000.0000
0091.2383	0000.0000	0000.0000
0092.1868	0000.0000	0000.0000
0093.0851	0000.0000	0000.0000
0094.0688	0000.0000	0000.0000
0094.8764	0000.0000	0000.0000
0095.7175	0000.0000	0000.0000
0096.5415	0000.0000	0000.0000
0097.4933	0000.0000	0000.0000
0098.4883	0000.0000	0000.0000
0099.3118	0000.0000	0000.0000
0100.1257	0000.0000	0000.0000
0100.7226	0000.0000	0000.0000
0101.3124	0000.0000	0000.0000
0101.7694	0000.0000	0000.0000
0102.2242	0000.0000	0000.0000
0102.8915	0000.0000	0000.0000
0103.5763	0000.0000	0000.0000
0104.1345	0000.0000	0000.0000
0104.6777	0000.0000	0000.0000
0105.1424	0000.0000	0000.0000
0105.6214	0000.0000	0000.0000
0106.1713	0000.0000	0000.0000
0106.7777	0000.0000	0000.0000
0107.3849	0000.0000	0000.0000
0108.0371	0000.0000	0000.0000
0108.5258	0000.0000	0000.0000
0109.1467	0000.0000	0000.0000
0109.7786	0000.0000	0000.0000
0110.3874	0000.0000	0000.0000
0111.0942	0000.0000	0000.0000
0111.7874	0000.0000	0000.0000
0112.3692	0000.0000	0000.0000
0112.9117	0000.0000	0000.0000
0113.6473	0000.0000	0000.0000
0114.4125	0000.0000	0000.0000
0115.0588	0000.0000	0000.0000
0115.5912	0000.0000	0000.0000
0116.1096	0000.0000	0000.0000
0116.7217	0000.0000	0000.0000
0117.2422	0000.0000	0000.0000
0117.7749	0000.0000	0000.0000
0118.4458	0000.0000	0000.0000
0119.2686	0000.0000	0000.0000
0119.9180	0000.0000	0000.0000
0120.4748	0000.0000	0000.0000
0121.1047	0000.0000	0000.0000
0121.8015	0000.0000	0000.0000
0122.5231	0000.0000	0000.0000
0123.1964	0000.0000	0000.0000
0123.8728	0000.0000	0000.0000
0124.5727	0000.0000	0000.0000
0125.1309	0000.0000	0000.0000
0125.7408	0000.0000	0000.0000
0126.3786	0000.0000	0000.0000
0127.0315	0000.0000	0000.0000
0127.7405	0000.0000	0000.0000
0128.3579	0000.0000	0000.0000
0128.9697	0000.0000	0000.0000
0129.5433	0000.0000	0000.0000
0130.1517	0000.0000	0000.0000
0130.8581	0000.0000	0000.0000
0131.5976	0000.0000	0000.0000
0132.1459	0000.0000	0000.0000
0132.6428	0000.0000	0000.0000
0133.1817	0000.0000	0000.0000
0133.5842	0000.0000	0000.0000
0134.1358	0000.0000	0000.0000
0134.7072	0000.0000	0000.0000
0135.3659	0000.0000	0000.0000
0136.0597	0000.0000	0000.0000
0136.6305	0000.0000	0000.0000
0137.1794	0000.0000	0000.0000
0137.7094	0000.0000	0000.0000
0138.4705	0000.0000	0000.0000
0139.3314	0000.0000	0000.0000
0140.3039	0000.0000	0000.0000
0141.4629	0000.0000	0000.0000
0142.6270	0000.0000	0000.0000
0143.6957	0000.0000	0000.0000
0144.6855	0000.0000	0000.0000
0145.6835	0000.0000	0000.0000
0146.6551	0000.0000	0000.0000
0147.6257	0000.0000	0000.0000
0148.5085	0000.0000	0000.0000
0149.2312	0000.0000	0000.0000
0149.8458	0000.0000	0000.0000
0150.1153	0000.0000	0000.0000
0150.3438	0000.0000	0000.0000
0150.5697	0000.0000	0000.0000
0150.8996	0000.0000	0000.0000
0151.4142	0000.0000	0000.0000
0151.9510	0000.0000	0000.0000
0152.5350	0000.0000	0000.0000
0152.9802	0000.0000	0000.0000
0153.4381	0000.0000	0000.0000
0153.9664	0000.0000	0000.0000
0154.5178	0000.0000	0000.0000
0155.0715	0000.0000	0000.0000
0155.7466	0000.0000	0000.0000
0156.3742	0000.0000	0000.0000
0156.8100	0000.0000	0000.0000
0157.3789	0000.0000	0000.0000
0158.1173	0000.0000	0000.0000
0158.8934	0000.0000	0000.0000
0159.8138	0000.0000	0000.0000
0160.8879	0000.0000	0000.0000
0162.0257	0000.0000	0000.0000
0163.2014	0000.0000	0000.0000
0164.2542	0000.0000	0000.0000
0165.2909	0000.0000	0000.0000
0166.3120	0000.0000	0000.0000
0167.1733	0000.0000	0000.0000
0167.8259	0000.0000	0000.0000
0168.5009	0000.0000	0000.0000
0169.0287	0000.0000	0000.0000
0169.3790	0000.0000	0000.0000
0169.6774	0000.0000	0000.0000
0170.0457	0000.0000	0000.0000
0170.5095	0000.0000	0000.0000
0170.9300	0000.0000	0000.0000
0171.3839	0000.0000	0000.0000
0171.9136	0000.0000	0000.0000
0172.5327	0000.0000	0000.0000
0173.2926	0000.0000	0000.0000
0174.0419	0000.0000	0000.0000
0174.7771	0000.0000	0000.0000
0175.4764	0000.0000	0000.0000
0176.0860	0000.0000	0000.0000
0176.6187	0000.0000	0000.0000
0177.2364	0000.0000	0000.0000
0177.8286	0000.0000	0000.0000
0178.3819	0000.0000	0000.0000
0178.8265	0000.0000	0000.0000
0179.1443	0000.0000	0000.0000
0179.4986	0000.0000	0000.0000
0179.8402	0000.0000	0000.0000
0180.1801	0000.0000	0000.0000
0180.5002	0000.0000	0000.0000
0180.8735	0000.0000	0000.0000
0181.1720	0000.0000	0000.0000
0181.4779	0000.0000	0000.0000
0181.8346	0000.0000	0000.0000
0182.2254	0000.0000	0000.0000
0182.5354	0000.0000	0000.0000
0182.8211	0000.0000	0000.0000
0183.0965	0000.0000	0000.0000
0183.4821	0000.0000	0000.0000
0183.8767	0000.0000	0000.0000
0184.2606	0000.0000	0000.0000
0184.6477	0000.0000	0000.0000
0185.0249	0000.0000	0000.0000
0185.3770	0000.0000	0000.0000
0185.7447	0000.0000	0000.0000
0186.1228	0000.0000	0000.0000
0186.5677	0000.0000	0000.0000
0187.0302	0000.0000	0000.0000
0187.4577	0000.0000	0000.0000
0187.9546	0000.0000	0000.0000
0188.6478	0000.0000	0000.0000
0189.4601	0000.0000	0000.0000
0190.3345	0000.0000	0000.0000
0191.1971	0000.0000	0000.0000
0192.1123	0000.0000	0000.0000
0193.0660	0000.0000	0000.0000
0193.9874	0000.0000	0000.0000
0194.9921	0000.0000	0000.0000
0196.0198	0000.0000	0000.0000
0196.9810	0000.0000	0000.0000
0197.7213	0000.0000	0000.0000
0198.4213	0000.0000	0000.0000
0199.0981	0000.0000	0000.0000
0199.7314	0000.0000	0000.0000
0200.3035	0000.0000	0000.0000
0200.8266	0000.0000	0000.0000
0201.4925	0000.0000	0000.0000
0202.0618	0000.0000	0000.0000
0202.6628	0000.0000	0000.0000
0203.2960	0000.0000	0000.0000
0203.9063	0000.0000	0000.0000
0204.4259	0000.0000	0000.0000
0204.9866	0000.0000	0000.0000
0205.5908	0000.0000	0000.0000
0206.1776	0000.0000	0000.0000
0206.9000	0000.0000	0000.0000
0207.5227	0000.0000	0000.0000
0208.2071	0000.0000	0000.0000
0208.7669	0000.0000	0000.0000
0209.3270	0000.0000	0000.0000
0209.9085	0000.0000	0000.0000
0210.5406	0000.0000	0000.0000
0211.1508	0000.0000	0000.0000
0211.7551	0000.0000	0000.0000
0212.3657	0000.0000	0000.0000
0212.9249	0000.0000	0000.0000
0213.4445	0000.0000	0000.0000
0213.9155	0000.0000	0000.0000
0214.3792	0000.0000	0000.0000
0214.8833	0000.0000	0000.0000
0215.3647	0000.0000	0000.0000
0215.7881	0000.0000	0000.0000
0216.1825	0000.0000	0000.0000
0216.5356	0000.0000	0000.0000
0216.8897	0000.0000	0000.0000
0217.1833	0000.0000	0000.0000
0217.4628	0000.0000	0000.0000
0217.8791	0000.0000	0000.0000
0218.3948	0000.0000	0000.0000
0218.8559	0000.0000	0000.0000
0219.3248	0000.0000	0000.0000
0219.8148	0000.0000	0000.0000
0220.3579	0000.0000	0000.0000
0220.9652	0000.0000	0000.0000
0221.5859	0000.0000	0000.0000
0222.2848	0000.0000	0000.0000
0222.9991	0000.0000	0000.0000
0223.5515	0000.0000	0000.0000
0224.0238	0000.0000	0000.0000
0224.4705	0000.0000	0000.0000
0225.0082	0000.0000	0000.0000
0225.5258	0000.0000	0000.0000
0225.9570	0000.0000	0000.0000
0226.3225	0000.0000	0000.0000
0226.7278	0000.0000	0000.0000
0227.1208	0000.0000	0000.0000
0227.5299	0000.0000	0000.0000
0227.9394	0000.0000	0000.0000
0228.3313	0000.0000	0000.0000
0228.8184	0000.0000	0000.0000
0229.3204	0000.0000	0000.0000
0229.9240	0000.0000	0000.0000
0230.5424	0000.0000	0000.0000
0231.1723	0000.0000	0000.0000
0231.7488	0000.0000	0000.0000
0232.3065	0000.0000	0000.0000
0232.8526	0000.0000	0000.0000
0233.4209	0000.0000	0000.0000
0233.9955	0000.0000	0000.0000
0234.4659	0000.0000	0000.0000
0234.8597	0000.0000	0000.0000
0235.2293	0000.0000	0000.0000
0235.5957	0000.0000	0000.0000
0235.9665	0000.0000	0000.0000
0236.3698	0000.0000	0000.0000
0236.7876	0000.0000	0000.0000
0237.1485	0000.0000	0000.0000
0237.5176	0000.0000	0000.0000
0237.8851	0000.0000	0000.0000
0238.4079	0000.0000	0000.0000
0238.9093	0000.0000	0000.0000
0239.3457	0000.0000	0000.0000
0239.8228	0000.0000	0000.0000
0240.3151	0000.0000	0000.0000
0240.7882	0000.0000	0000.0000
0241.2432	0000.0000	0000.0000
0241.7072	0000.0000	0000.0000
0242.1305	0000.0000	0000.0000
0242.5496	0000.0000	0000.0000
0242.8706	0000.0000	0000.0000
0243.2925	0000.0000	0000.0000
0243.8170	0000.0000	0000.0000
0244.2896	0000.0000	0000.0000
0244.7668	0000.0000	0000.0000
0245.2433	0000.0000	0000.0000
0245.6516	0000.0000	0000.0000
0246.1583	0000.0000	0000.0000
0246.7307	0000.0000	0000.0000
0247.3137	0000.0000	0000.0000
0247.8383	0000.0000	0000.0000
0248.2416	0000.0000	0000.0000
0248.5345	0000.0000	0000.0000
0248.8340	0000.0000	0000.0000
0249.1271	0000.0000	0000.0000
0249.4220	0000.0000	0000.0000
0249.7290	0000.0000	0000.0000
0250.0163	0000.0000	0000.0000
0250.3922	0000.0000	0000.0000
0250.7652	0000.0000	0000.0000
0251.2832	0000.0000	0000.0000
0251.8023	0000.0000	0000.0000
0252.3270	0000.0000	0000.0000
0252.9397	0000.0000	0000.0000
0253.5589	0000.0000	0000.0000
0254.1474	0000.0000	0000.0000
0254.8762	0000.0000	0000.0000
0255.5166	0000.0000	0000.0000
0256.0282	0000.0000	0000.0000
0256.5620	0000.0000	0000.0000
0257.0768	0000.0000	0000.0000
0257.5909	0000.0000	0000.0000
0258.0988	0000.0000	0000.0000
0258.5589	0000.0000	0000.0000
0258.9896	0000.0000	0000.0000
0259.4125	0000.0000	0000.0000
0259.7006	0000.0000	0000.0000
0260.0512	0000.0000	0000.0000
0260.4041	0000.0000	0000.0000
0260.8075	0000.0000	0000.0000
0261.1103	0000.0000	0000.0000
0261.4167	0000.0000	0000.0000
0261.7176	0000.0000	0000.0000
0261.9936	0000.0000	0000.0000
0262.3412	0000.0000	0000.0000
0262.6866	0000.0000	0000.0000
0263.0309	0000.0000	0000.0000
0263.3906	0000.0000	0000.0000
0263.7766	0000.0000	0000.0000
0264.0970	0000.0000	0000.0000
0264.3973	0000.0000	0000.0000
0264.7130	0000.0000	0000.0000
0265.1191	0000.0000	0000.0000
0265.5028	0000.0000	0000.0000
0265.8252	0000.0000	0000.0000
0266.1973	0000.0000	0000.0000
0266.5552	0000.0000	0000.0000
0266.8625	0000.0000	0000.0000
0267.2820	0000.0000	0000.0000
0267.7315	0000.0000	0000.0000
0268.1745	0000.0000	0000.0000
0268.6191	0000.0000	0000.0000
0269.0148	0000.0000	0000.0000
0269.4482	0000.0000	0000.0000
0269.9006	0000.0000	0000.0000
0270.2988	0000.0000	0000.0000
0270.7663	0000.0000	0000.0000
0271.2769	0000.0000	0000.0000
0271.6344	0000.0000	0000.0000
0271.9514	0000.0000	0000.0000
0272.2746	0000.0000	0000.0000
0272.6403	0000.0000	0000.0000
0273.0075	0000.0000	0000.0000
0273.4714	0000.0000	0000.0000
0273.9500	0000.0000	0000.0000
0274.5276	0000.0000	0000.0000
0275.0515	0000.0000	0000.0000
0275.5054	0000.0000	0000.0000
0275.9528	0000.0000	0000.0000
0276.3925	0000.0000	0000.0000
0276.9119	0000.0000	0000.0000
0277.3605	0000.0000	0000.0000
0277.7668	0000.0000	0000.0000
0278.0579	0000.0000	0000.0000
0278.3662	0000.0000	0000.0000
0278.6907	0000.0000	0000.0000
0279.0597	0000.0000	0000.0000
0279.4596	0000.0000	0000.0000
0279.9462	0000.0000	0000.0000
0280.4475	0000.0000	0000.0000
0280.8677	0000.0000	0000.0000
0281.3205	0000.0000	0000.0000
0281.8277	0000.0000	0000.0000
0282.3789	0000.0000	0000.0000
0282.8708	0000.0000	0000.0000
0283.3678	0000.0000	0000.0000
0283.9039	0000.0000	0000.0000
0284.6064	0000.0000	0000.0000
0285.3005	0000.0000	0000.0000
0286.0636	0000.0000	0000.0000
0286.8466	0000.0000	0000.0000
0287.6529	0000.0000	0000.0000
0288.4107	0000.0000	0000.0000
0289.1379	0000.0000	0000.0000
0289.9568	0000.0000	0000.0000
0290.7093	0000.0000	0000.0000
0291.5267	0000.0000	0000.0000
0292.1708	0000.0000	0000.0000
0292.7491	0000.0000	0000.0000
0293.2830	0000.0000	0000.0000
0293.8251	0000.0000	0000.0000
0294.3222	0000.0000	0000.0000
0294.8178	0000.0000	0000.0000
0295.3735	0000.0000	0000.0000
0295.9101	0000.0000	0000.0000
0296.5285	0000.0000	0000.0000
0297.0347	0000.0000	0000.0000
0297.5542	0000.0000	0000.0000
0298.0830	0000.0000	0000.0000
0298.5896	0000.0000	0000.0000
0299.1084	0000.0000	0000.0000
0299.6253	0000.0000	0000.0000
0300.1516	0000.0000	0000.0000
0300.7210	0000.0000	0000.0000
0301.2098	0000.0000	0000.0000
0301.5689	0000.0000	0000.0000
0301.9471	0000.0000	0000.0000
0302.3002	0000.0000	0000.0000
0302.6824	0000.0000	0000.0000
0303.0815	0000.0000	0000.0000
0303.4688	0000.0000	0000.0000
0303.9462	0000.0000	0000.0000
0304.4663	0000.0000	0000.0000
0304.9456	0000.0000	0000.0000
0305.4291	0000.0000	0000.0000
0305.9928	0000.0000	0000.0000
0306.4864	0000.0000	0000.0000
0306.9857	0000.0000	0000.0000
0307.5959	0000.0000	0000.0000
0308.1940	0000.0000	0000.0000
0308.7992	0000.0000	0000.0000
0309.3138	0000.0000	0000.0000
0309.8361	0000.0000	0000.0000
0310.2798	0000.0000	0000.0000
0310.7731	0000.0000	0000.0000
0311.2595	0000.0000	0000.0000
0311.7588	0000.0000	0000.0000
0312.3348	0000.0000	0000.0000
0312.7461	0000.0000	0000.0000
0313.2903	0000.0000	0000.0000
0313.8817	0000.0000	0000.0000
0314.5543	0000.0000	0000.0000
0315.2027	0000.0000	0000.0000
